Province,Type,Subregion,Name,latitude,longitude
Eastern Cape,Clinic,Idutywa,Bolotwa Clinic (Idutywa),-31.91607,28.292898
Eastern Cape,Clinic,Peddie,Glenmore Clinic,-33.142572,26.858592
Eastern Cape,Clinic,Peddie,Jama Clinic,-33.377311,27.093522
Eastern Cape,Clinic,Peddie,Nier Clinic,-33.357943,27.243964
Eastern Cape,Clinic,Peddie,Norah Clinic,-33.227757,27.308463
Eastern Cape,Clinic,Ngcobo,Mhlopekazi Clinic,-31.740331,28.289607
Eastern Cape,Clinic,Motherwell,Motherwell CHC,-33.811459,25.597329
Eastern Cape,Clinic,Butterworth,Tafalofefe Hospital,-32.429283,28.473167
Eastern Cape,Clinic,Sterkspruit,Esilindini Clinic,-30.543866,27.330267
Eastern Cape,Clinic,Sterkspruit,Herschel Clinic,-30.61497,27.16345
Eastern Cape,Clinic,Sterkspruit,Ndofela Clinic,-30.384042,27.431772
Eastern Cape,Clinic,Libode,Mevana Clinic,-31.528123,29.296173
Eastern Cape,Clinic,Libode,Nkanunu Clinic,-31.760938,29.218386
Eastern Cape,Clinic,Libode,Double Falls Clinic,-31.627443,29.383525
Eastern Cape,Clinic,Maclear,Lower Tsitsana Clinic,-31.522995,28.207996
Eastern Cape,Clinic,Bizana,St Patrick's Hospital,-30.863285,29.854665
Eastern Cape,Clinic,Bizana,Amandengane Clinic,-31.099178,29.750606
Eastern Cape,Clinic,Bizana,Kanyayo (Bizana) Clinic,-31.079268,29.800673
Eastern Cape,Clinic,Humansdorp,Humansdorp Hospital,-34.029998,24.780098
Eastern Cape,Clinic,Flagstaff,Malongwana Clinic,-31.013647,29.606057
Eastern Cape,Clinic,Bizana,Greenville Hospital,-30.930565,30.108987
Eastern Cape,Clinic,Bizana,Greenville PHC Clinic,-30.929712,30.110006
Eastern Cape,Clinic,Kleinhoek Clinic,Kleinbulhoek Clinic,-32.100067,26.560577
Eastern Cape,Clinic,Libode,Mgwenyane Clinic,-31.555307,29.233211
Eastern Cape,Clinic,Whittlesea,Cimezile Clinic,-32.262829,26.636344
Eastern Cape,Clinic,Khayamnandi,Khayamnandi Clinic,-31.281664,25.811927
Eastern Cape,Clinic,Paterson,Kwazenzele Clinic,-33.522907,25.710757
Eastern Cape,Clinic,Pearston,Gracey Clinic,-32.582041,25.133514
Eastern Cape,Clinic,Kidds Beach,Ncera Clinic,-33.115196,27.592246
Eastern Cape,Clinic,Centane,Ncizele Clinic,-32.598832,28.433481
Eastern Cape,Clinic,Wllowvale,Nqadu 2 Satellite Clinic,-32.21347,28.3782
Eastern Cape,Clinic,Lusikisiki,Ngcoya Clinic,-31.388419,29.336355
Eastern Cape,Clinic,Mthatha,Nqwathi Clinic,-31.709828,28.3584
Eastern Cape,Clinic,Port Elizabeth,Jose Pearson TB Hospital,-33.891712,25.468588
Eastern Cape,Clinic,Lusikisiki,Mpoza Clinic (Lusikisiki),-31.236078,29.55686
Eastern Cape,Clinic,Alexandria,Kwa-Nonqubela Clinic,-33.656687,26.420368
Eastern Cape,Clinic,Cala,Beestekraal Clinic,-31.517471,27.815988
Eastern Cape,Clinic,Cala,Askeaton Clinic,-31.625093,27.460434
Eastern Cape,Clinic,Humansdorp,Loerie Clinic,-33.87597,25.019163
Eastern Cape,Clinic,Humansdorp,Andrieskraal Satellite Clinic,-33.746529,24.640381
Eastern Cape,Clinic,Steytlerville,Baviaans Clinic,-33.33402,24.343214
Eastern Cape,Clinic,Viedgesville,Maxwele Clinic,-31.704023,28.735492
Eastern Cape,Clinic,Kei Mouth,Cwili Clinic,-32.676982,28.363489
Eastern Cape,Clinic,Idutywa,Lota Clinic,-31.863207,28.335996
Eastern Cape,Clinic,Peddie,Matomela Clinic,-33.275743,27.113743
Eastern Cape,Clinic,Ngcobo,Gubenxa Clinic,-31.717355,27.820856
Eastern Cape,Clinic,Bizana,Isikelo Clinic,-30.786719,29.767942
Eastern Cape,Clinic,Burgersdorp,Burgersdorp Clinic,-30.99439,26.331863
Eastern Cape,Clinic,Burgersdorp,Eureka Clinic,-31.007249,26.317977
Eastern Cape,Clinic,Graaf Reinet,Margery Parkes TB Hospital,-32.267834,24.556476
Eastern Cape,Clinic,Burgersdorp,Mzamomhle Clinic (Albert),-31.011357,26.333976
Eastern Cape,Clinic,Maclear,Maclear Clinic,-31.06886,28.35162
Eastern Cape,Clinic,Molteno,Molteno Hospital,-31.392238,26.355799
Eastern Cape,Clinic,Joubertina,Joubertina CHC,-33.82642,23.865129
Eastern Cape,Clinic,East London,Breidbach Clinic,-32.88561,27.446562
Eastern Cape,Clinic,Kenton On Sea,Kenton-On-Sea Clinic,-33.676401,26.66601
Eastern Cape,Clinic,Ngcobo,Bokleni Clinic,-31.595891,28.194118
Eastern Cape,Clinic,Matatiele,Magadla Clinic,-30.338227,28.681784
Eastern Cape,Clinic,Jansenville,Hospital,-32.941457,24.663282
Eastern Cape,Clinic,King Williams Town,Mtombe Clinic,-33.054755,27.334735
Eastern Cape,Clinic,Jansenville,Brug Straat Clinic (Jansenville),-32.947678,24.666844
Eastern Cape,Clinic,Mt.Fletcher,Isilindini Clinic,-30.61905,28.57801
Eastern Cape,Clinic,Aberdeen,Aberdeen Hospital,-32.473958,24.054372
Eastern Cape,Clinic,Grahamstown,Joza Clinic,-33.291604,26.560315
Eastern Cape,Clinic,Kingwilliamstown,Noncampa Clinic,-32.907172,27.29937
Eastern Cape,Clinic,Grahamstown,NG Dlukulu Clinic,-33.278795,26.578084
Eastern Cape,Clinic,Peddie,Ndwayana Clinic,-33.160354,26.872451
Eastern Cape,Clinic,Matatiele,Likhetlane Clinic,-30.356069,28.527176
Eastern Cape,Clinic,Lady Grey,Lady Grey Hospital,-30.712482,27.21163
Eastern Cape,Clinic,Grahamstown,Temba TB Hospital,-33.309938,26.550712
Eastern Cape,Clinic,Alicedale,Kwa-Nonzwakazi Clinic,-33.317408,26.090721
Eastern Cape,Clinic,Addo,Addo Clinic,-33.546594,25.68993
Eastern Cape,Clinic,Somerset East,Beatrice Ngwentle Clinic,-32.726067,25.596479
Eastern Cape,Clinic,Elliot,Ncedolwethu Clinic,-31.330584,27.826357
Eastern Cape,Clinic,Dimbaza,Dimbaza CHC,-32.835462,27.214074
Eastern Cape,Clinic,Elliotdale,Hobeni Clinic,-32.184044,28.878765
Eastern Cape,Clinic,Mthatha,Bityi Clinic,-31.79406,28.52346
Eastern Cape,Clinic,Magwala Location,Magwala Clinic,-32.006743,27.549768
Eastern Cape,Clinic,Uitenhage,Orsmond TB Hospital,-33.747537,25.381374
Eastern Cape,Clinic,Patensie,Imizamo Yetho Clinic,-33.742686,24.796878
Eastern Cape,Clinic,Maclear,Kungisizwe Clinic,-30.828515,28.604944
Eastern Cape,Clinic,Ngcobo,Mnyolo Clinic,-31.494445,28.289151
Eastern Cape,Clinic,Lusikisiki,Mantlaneni Clinic,-31.237756,29.342718
Eastern Cape,Clinic,Port Elizabeth,New Brighton Clinic,-33.90498,25.59775
Eastern Cape,Clinic,Chatty,Chatty Clinic,-33.873729,25.495512
Eastern Cape,Clinic,Port Elizabeth,Kwamagxaki Clinic,-33.839579,25.533908
Eastern Cape,Clinic,Motherwell,Ikamvelihle Clinic,-33.793258,25.613033
Eastern Cape,Clinic,Port Elizabeth,Lunga Kobese Clinic,-33.885237,25.580512
Eastern Cape,Clinic,Mt Frere,Cancele Clinic,-30.848116,28.78742
Eastern Cape,Clinic,Tsolo,Ezingcuka Clinic,-31.300924,28.657982
Eastern Cape,Clinic,Matatiele,Afsondering Clinic,-30.179141,28.948674
Eastern Cape,Clinic,Kentane,Gqunqe Clinic,-32.468859,28.562297
Eastern Cape,Clinic,Bolotwa Village,Bolotwa Clinic (Confimvaba),-31.986428,27.198906
Eastern Cape,Clinic,Tabankulu,Dungu Clinic,-31.222931,29.206274
Eastern Cape,Clinic,Graaf Reinet,Nieu-Bethesda Clinic,-31.866433,24.563037
Eastern Cape,Clinic,Qumbu,Kalankomo Clinic,-30.9316,28.70536
Eastern Cape,Clinic,Tsolo,Gqaqhala Clinic,-31.282466,28.387733
Eastern Cape,Clinic,Ngcobo,Elucwecwe Clinic,-31.7357,27.88056
Eastern Cape,Clinic,Willowvale,Badi Clinic,-32.287058,28.662158
Eastern Cape,Clinic,King Williams Town,Masele Clinic,-32.936187,27.330889
Eastern Cape,Clinic,Mthatha,Ncambele Clinic,-31.501461,28.735943
Eastern Cape,Clinic,Tabankulu,Mnceba Clinic,-30.89352,29.210485
Eastern Cape,Clinic,Mt Frere,Ntlabeni Clinic,-30.737944,28.920331
Eastern Cape,Clinic,Kareedow,BJ Vorster (Kareedouw) Hospital,-33.951165,24.296093
Eastern Cape,Clinic,Mfundisweni,Mfundisweni Clinic,-30.898846,29.519502
Eastern Cape,Clinic,Mqanduli,Mqanduli CHC,-31.819878,28.766794
Eastern Cape,Clinic,Aberdeen,Masakhane Clinic (Aberdeen),-32.892649,23.158642
Eastern Cape,Clinic,Maclear,Katkop Clinic,-30.898011,28.54957
Eastern Cape,Clinic,Wllowvale,Nqadu Clinic (Mbhashe),-32.234666,28.420523
Eastern Cape,Clinic,Mqanduli,Mahlungulu Clinic (KSD),-31.57268,28.49288
Eastern Cape,Clinic,Humansdorp,PZ Meyer Hospital,-34.022949,24.757935
Eastern Cape,Clinic,Mqanduli,Ngqungqu Clinic,-31.865403,28.817595
Eastern Cape,Clinic,Libode,Nontsikelelo Biko Clinic,-31.473275,28.908798
Eastern Cape,Clinic,Graaff Reinet,Graaff-Reinet Day Hospital,-32.275577,24.555366
Eastern Cape,Clinic,Graaf Reinet,Horseshoe Clinic,-32.248514,24.534568
Eastern Cape,Clinic,Flagstaff,Bala Clinic,-30.99031,29.53658
Eastern Cape,Clinic,Ngcobo,Nkwenkwana Clinic,-31.77252,28.209782
Eastern Cape,Clinic,Bizana,Amadiba Clinic,-31.073091,30.179014
Eastern Cape,Clinic,Bukothole,St Francis Hospital,-30.691221,26.694036
Eastern Cape,Clinic,Cofimvaba,Banzi Clinic,-32.126371,27.520087
Eastern Cape,Clinic,Maluti,Maluti CHC,-30.265329,28.788844
Eastern Cape,Clinic,Mthatha,Langeni Clinic,-31.481478,28.484502
Eastern Cape,Clinic,Mthatha,Mhlahlane Clinic,-31.41913,28.54072
Eastern Cape,Clinic,Mthatha,Mpunzana Clinic,-31.801862,28.669877
Eastern Cape,Clinic,Quigney,Moore Street Clinic,-33.012865,27.915498
Eastern Cape,Clinic,East London,Cambridge Clinic,-32.978086,27.889687
Eastern Cape,Clinic,East London,Drake Road Clinic,-32.985686,27.929081
Eastern Cape,Clinic,East London,Fort Grey Clinic,-33.036973,27.8031
Eastern Cape,Clinic,East London,Greenfields Clinic,-33.03499,27.864482
Eastern Cape,Clinic,East London,Gompo C Jabavu Clinic,-33.011861,27.864001
Eastern Cape,Clinic,Eas London,Beacon Bay Clinic,-32.968498,27.938766
Eastern Cape,Clinic,Duncan Village,Gompo B Jwayi Clinic,-33.016742,27.858008
Eastern Cape,Clinic,Kirkwood,Sundays Valley (Kirkwood) Hospital,-33.394723,25.440339
Eastern Cape,Clinic,Mthatha,Lower Gungululu Clinic,-31.463056,28.821889
Eastern Cape,Clinic,Gonubie,Gonubie Clinic,-32.941637,28.021826
Eastern Cape,Clinic,Graaf Reinet,Midland Hospital,-32.261339,24.535453
Eastern Cape,Clinic,Tsolo,Lotana Clinic,-31.282835,28.930174
Eastern Cape,Clinic,Sterkspruit,Masibulele Clinic,-30.598462,27.735533
Eastern Cape,Clinic,Ngcobo,Manzana Clinic,-31.737231,28.009169
Eastern Cape,Clinic,East London,Collondale Satellite Clinic,-33.03977,27.818606
Eastern Cape,Clinic,Centane,Ngqusi Clinic,-32.489181,28.402078
Eastern Cape,Clinic,Clarkebury,Mdanjelwa Clinic,-31.805703,28.238095
Eastern Cape,Clinic,Clarkebury,Ntsimba Clinic,-31.859216,28.218207
Eastern Cape,Clinic,Tsolo,Ngcolora Clinic,-31.323777,28.89105
Eastern Cape,Clinic,East London,Kwelera Clinic,-32.823116,27.962895
Eastern Cape,Clinic,Maclear,Maclear Hospital,-31.075459,28.347012
Eastern Cape,Clinic,Mqanduli,Ngqwarha Clinic,-31.75998,28.75174
Eastern Cape,Clinic,Elliotdale,Kotyana Clinic,-32.043264,28.999443
Eastern Cape,Clinic,Ngcobo,Eluhewini Clinic,-31.705876,28.126829
Eastern Cape,Clinic,Levyvale,Uitenhage Hospital,-33.742323,25.405996
Eastern Cape,Clinic,Libode,Malusi Clinic,-31.578922,28.872701
Eastern Cape,Clinic,Ilitha,Ilita Clinic,-32.889788,27.534048
Eastern Cape,Clinic,Port Elizabeth,Livingstone Hospital,-33.925352,25.56967
Eastern Cape,Clinic,Elliot,Elliot Clinic,-31.333386,27.850213
Eastern Cape,Clinic,Port Elizabeth,Linton Grange Clinic,-33.943404,25.516064
Eastern Cape,Clinic,Port Elizabeth,Ludalasi Clinic,-31.637786,29.313878
Eastern Cape,Clinic,Mthatha,Ndibela Clinic,-31.83416,28.43121
Eastern Cape,Clinic,Indwe,Indwe Hospital,-31.4676,27.340628
Eastern Cape,Clinic,Idutywa,Mjanyana Clinic,-31.842552,28.095399
Eastern Cape,Clinic,Dutywa,Mjanyana Hospital,-31.83408,28.106128
Eastern Cape,Clinic,Lichtenberg,Idutywa Village CHC,-32.107531,28.3139
Eastern Cape,Clinic,Lichtenberg,Lower Mncuncuzo Clinic,-31.908552,27.597924
Eastern Cape,Clinic,Port Alfred,Marjorie Parrish TB Hospital,-33.56243,26.88126
Eastern Cape,Clinic,Willowmore,Willowmore Hospital,-33.300296,23.477751
Eastern Cape,Clinic,Whittlesea,Hukuwa Clinic,-32.155198,26.6598
Eastern Cape,Clinic,Bizana,Meje Clinic,-31.05028,29.8747
Eastern Cape,Clinic,Bisho,Bhisho Hospital,-32.82774,27.45516
Eastern Cape,Clinic,Lusikisiki,Bambisana PHC Clinic,-31.45022,29.45341
Eastern Cape,Clinic,Algoa Park,Dora Nginza Hospital,-33.8773,25.56
Eastern Cape,Clinic,Cofimvaba,Ngqwaru Clinic,-31.871563,27.849559
Eastern Cape,Clinic,Bisho,Donnington Clinic,-32.72367,27.42576
Eastern Cape,Clinic,Peddie,Nompumelelo (Peddie) Hospital,-33.20921,27.13244
Eastern Cape,Clinic,Fort Beaufort,Fort Beaufort Hospital,-32.7817,26.63483
Eastern Cape,Clinic,Fort Beaufort,Tower Hospital,-32.77024,26.63678
Eastern Cape,Clinic,Ibika,Ibika Clinic,-32.301684,28.213494
Eastern Cape,Clinic,Butterworth,Mqambeli Clinic,-32.420046,28.10859
Eastern Cape,Clinic,Stutterheim,Cumakala 2 Clinic,-32.56293,27.44868
Eastern Cape,Clinic,Mthatha,Mthatha General Hospital,-31.586633,28.764181
Eastern Cape,Clinic,Sterkspruit,Umlamli Hospital,-30.549714,27.467215
Eastern Cape,Clinic,Middelburg,Wilhelm Stahl (Middelburg) Hospital,-31.49173,24.99351
Eastern Cape,Clinic,Forest Hill,Elizabeth Donkin Hospital,-33.979422,25.627584
Eastern Cape,Clinic,Top Town,Frontier Hospital,-31.889209,26.871405
Eastern Cape,Clinic,King Williams Town,Grey Hospital,-32.87932,27.39579
Eastern Cape,Clinic,East London,Frere Hospital,-32.99599,27.89156
Eastern Cape,Clinic,Mdantsane,Cecilia Makiwane Hospital,-32.92785,27.74422
Eastern Cape,Clinic,Stutterheim,Cumakala 1 Clinic,-32.55717,27.44754
Eastern Cape,Clinic,Central,Port Elizabeth Provincial Hospital,-33.957052,25.597672
Eastern Cape,Clinic,Somerset East,Andries Vosloo Hospital,-32.731182,25.591224
Eastern Cape,Clinic,Barkly East,Cloete Joubert (Barkly East) Hospital,-30.967559,27.586734
Eastern Cape,Clinic,Cathcart,Cathcart Hospital,-32.29026,27.13691
Eastern Cape,Clinic,Lusikisiki,St Elizabeth's Hospital,-31.359015,29.566687
Eastern Cape,Clinic,Kieskammahoek,SS Gida Hospital,-32.67458,27.1435
Eastern Cape,Clinic,Ngqeleni,Canzibe Hospital,-31.809503,29.065801
Eastern Cape,Clinic,Nqamakwe,Nqamakwe CHC,-32.208453,27.935438
Eastern Cape,Clinic,Mount Fletcher,Hlankomo Clinic,-30.929601,28.419166
Eastern Cape,Clinic,Lichtenburg,Kuyasa CHC,-32.00716,27.58245
Eastern Cape,Clinic,Alice,Victoria Hospital,-32.77527,26.84678
Eastern Cape,Clinic,Engcobo,All Saints Hospital,-31.66098,28.046663
Eastern Cape,Clinic,Butterworth,Butterworth Hospital,-32.331642,28.137971
Eastern Cape,Clinic,Butterworth,Nozuko Clinic,-32.323487,28.16784
Eastern Cape,Clinic,Tsolo,Mhlakulo CHC,-31.401689,28.844363
Eastern Cape,Clinic,Sterkspruit,Empilisweni Hospital,-30.53231,27.37433
Eastern Cape,Clinic,Libode,Buchele Clinic,-31.495867,29.621311
Eastern Cape,Clinic,Mthatha,(Mthatha),-31.577228,28.706814
Eastern Cape,Clinic,Mthatha,Nelson Mandela Academic Hospital,-31.586633,28.764181
Eastern Cape,Clinic,Elliotdale,Madwaleni Hospital,-32.0965,28.88005
Eastern Cape,Clinic,Burgersdorp,Burgersdorp Hospital,-30.992951,26.31416
Eastern Cape,Clinic,Matatiele,Tayler Bequest Hospital (Matatiele),-30.347181,28.821537
Eastern Cape,Clinic,Ladybrand,Baroda Clinic,-32.00237,25.51043
Eastern Cape,Clinic,Mt. Frere,Madzikane kaZulu Memorial Hospital,-30.881997,29.002554
Eastern Cape,Clinic,Mount Frere,Sipetu Hospital,-31.091683,29.186149
Eastern Cape,Clinic,East London,Mpongo Clinic,-33.157751,27.526366
Eastern Cape,Clinic,East London,Mooiplaas Clinic,-32.737743,28.054039
Eastern Cape,Clinic,Peddie,Gwabeni Clinic,-33.09613,26.961981
Eastern Cape,Clinic,Butterworth,Hebe-Hebe Clinic,-32.23609,27.83032
Eastern Cape,Clinic,Qhoboshane Village Lady Frere,Boomplaas Clinic,-31.498463,27.185436
Eastern Cape,Clinic,Queenstown,Lizo Ngcana Clinic,-31.92061,26.85484
Eastern Cape,Clinic,Grahamstown,Middle Terrace Clinic,-33.300141,26.536497
Eastern Cape,Clinic,Midros,Midros Clinic,-31.50263,25.026222
Eastern Cape,Clinic,Sterkspruit,Bluegums Clinic,-30.547432,27.232095
Eastern Cape,Clinic,Kyamnadi,Lukhanyo Clinic,-33.817418,25.45617
Eastern Cape,Clinic,Dordrecht,Hlala Uphilile Clinic,-31.377135,27.037944
Eastern Cape,Clinic,Tsolo,St Lucy's Hospital,-31.297475,28.631337
Eastern Cape,Clinic,Queenstown,New Rest Clinic,-31.903765,26.870922
Eastern Cape,Clinic,Bizana,Hlamandana Clinic,-30.817607,29.720654
Eastern Cape,Clinic,Cofimvaba,Bilatye Clinic,-31.946554,27.365533
Eastern Cape,Clinic,Sub District,Ngxabangu Clinic,-31.845464,27.610413
Eastern Cape,Clinic,Grahamstown,Marselle Clinic,-33.679336,26.635121
Eastern Cape,Clinic,Lusikisiki,Khanyayo (Holy Cross) Clinic,-31.193877,29.845441
Eastern Cape,Clinic,Kwazakhele,Max Madlingozi Clinic,-33.869667,25.58314
Eastern Cape,Clinic,Libode,Mampondomiseni Clinic,-31.63437,29.09081
Eastern Cape,Clinic,Queenstown,Machibini Clinic (Queenstown),-31.920509,27.024771
Eastern Cape,Clinic,Whittlesea,Lahlangubo Clinic (Queenstown),-32.187208,26.665363
Eastern Cape,Clinic,Upper Gxulu Keiskammahoek,Gxulu Clinic,-32.645222,27.110173
Eastern Cape,Clinic,Braelyn,Braelyn Clinic,-33.000183,27.879621
Eastern Cape,Clinic,Walmer,Gqebera CHC,-33.986143,25.588864
Eastern Cape,Clinic,Motherwell,Motherwell NU 2 Clinic,-33.80062,25.60322
Eastern Cape,Clinic,Middledrift,Mgwalana Clinic,-32.75516,26.96204
Eastern Cape,Clinic,Mpharane Location,Mpharane Clinic,-30.263905,28.47763
Eastern Cape,Clinic,Healdtown,Healdtown Clinic,-32.73159,26.70145
Eastern Cape,Clinic,Maxhigwimi Location,Machibini Clinic (Kwabhaca),-30.72652,28.726172
Eastern Cape,Clinic,Middledrift,Amathole Basin Clinic,-32.69596,26.99311
Eastern Cape,Clinic,Mount Frere,Luyengweni Clinic,-30.653885,28.766053
Eastern Cape,Clinic,Butterworth,Gcaleka Clinic,-32.338445,28.319415
Eastern Cape,Clinic,Balfour,Balfour Clinic,-32.54578,26.68213
Eastern Cape,Clinic,Seymour,Kolomana Clinic,-32.42551,26.78879
Eastern Cape,Clinic,Intsika Yethu,Ntshingeni Clinic,-32.048493,27.425382
Eastern Cape,Clinic,Vrystad Loc,Mnyibashe Clinic,-32.128792,27.801319
Eastern Cape,Clinic,Vhari-Vhari,Mcambalala Clinic,-31.884384,27.494611
Eastern Cape,Clinic,Nqamakwe,Mpukane Clinic,-32.196401,27.937202
Eastern Cape,Clinic,Dundee Location,Dundee Clinic,-30.74694,29.42436
Eastern Cape,Clinic,Mpame,Mpame Clinic,-32.097922,29.041827
Eastern Cape,Clinic,Nqamakwa,Kotana Clinic,-32.14878,28.14648
Eastern Cape,Clinic,Lubaleko Loction,Lubaleko Clinic,-30.697234,29.369365
Eastern Cape,Clinic,Debe Nek,Debe Nek Clinic,-32.84583,27.13793
Eastern Cape,Clinic,Idutywa,Fort Malan Clinic,-32.150659,28.523716
Eastern Cape,Clinic,King Williams Town,Frankfort Clinic,-32.72026,27.45267
Eastern Cape,Clinic,Coldstream,Coldstream Satellite Clinic,-33.961849,23.700766
Eastern Cape,Clinic,Ngcobo,Lahlangubo Clinic (Ngcobo),-31.660669,27.867814
Eastern Cape,Clinic,Thohoyandou,Mapheleni Clinic,-30.78344,29.2536
Eastern Cape,Clinic,Thohoyandou,Mahlubini Clinic,-32.063537,27.628132
Eastern Cape,Clinic,Thohoyandou,Mvenyane Clinic,-30.547871,29.022961
Eastern Cape,Clinic,Thohoyandou,Nququ Clinic,-31.811801,27.613181
Eastern Cape,Clinic,Thohoyandou,Madlangala Clinic,-30.1058,28.3528
Eastern Cape,Clinic,Thohoyandou,Mount Hargreaves Clinic,-30.405267,28.706004
Eastern Cape,Clinic,Thohoyandou,Mtingwevu Clinic,-31.766053,27.589545
Eastern Cape,Clinic,Thohoyandou,Mawusheni Clinic,-31.94064,27.67016
Eastern Cape,Clinic,Thohoyandou,Fransbury Satellite Clinic,-31.964426,27.07867
Eastern Cape,Clinic,Thohoyandou,Keti Clinic,-32.01328,28.14104
Eastern Cape,Clinic,Thohoyandou,Ngceza Clinic,-31.97469,27.734427
Eastern Cape,Clinic,Thohoyandou,Isikhoba Clinic,-32.983049,27.610212
Eastern Cape,Clinic,Thohoyandou,Mbulukweza Clinic,-32.23262,27.71693
Eastern Cape,Clinic,Thohoyandou,Mwaca Clinic,-30.639996,29.237779
Eastern Cape,Clinic,Thohoyandou,Gqogqora Clinic,-31.98243,27.887051
Eastern Cape,Clinic,Thohoyandou,Cwecweni Clinic,-31.936795,28.054667
Eastern Cape,Clinic,Thohoyandou,Algoa Frail Care Centre,-33.87848,25.48888
Eastern Cape,Clinic,Jansenville,SAWAS Memorial (Jansenville),-32.941439,24.663206
Eastern Cape,Clinic,Mthatha,Bedford Orthopaedic Hospital,-31.586132,28.790481
Free State,Clinic,Heidedal,Opkoms Clinic,-29.14452,26.25227
Free State,Clinic,Willows,National Hospital Gateway Clinic,-29.12818,26.20703
Free State,Clinic,Northam,Lephoi Clinic,-30.504777,25.975274
Free State,Clinic,Reddersburg,Phekolong (Reddersburg) Clinic,-29.652603,26.166094
Free State,Clinic,Kroonstad,Bophelong (Kroonstad) Clinic,-27.634798,27.189161
Free State,Clinic,Brandfort,Marantha Clinic,-28.68743,26.462688
Free State,Clinic,Rosendal,Relebohile (Rosendal) Clinic,-28.509234,27.923094
Free State,Clinic,Harrismith,Lesedi Clinic,-28.247847,29.105476
Free State,Clinic,Sasolburg,Harry Gwala (Sasolburg) Clinic,-26.850036,27.878969
Free State,Clinic,Steynsrus,Sedibeng sa Bophelo Clinic,-27.945436,27.553952
Free State,Clinic,Theunissen,Masilo Clinic,-28.40988,26.70712
Free State,Clinic,Deneyville,Deneysville Clinic,-26.89089,28.097169
Free State,Clinic,Brandfort,Vaal Rock Clinic,-28.68152,26.46135
Free State,Clinic,Schonkenville,Schonkenville Clinic,-26.933283,27.462363
Free State,Clinic,Winburg,Kamohelo Clinic,-28.531027,27.001763
Free State,Clinic,Ficksburg,Meqheleng Clinic,-28.889958,27.877124
Free State,Clinic,Excelstor,Excelsior Clinic,-28.93298,27.0566
Free State,Clinic,Botshabelo,Jazzman Mokhothu Clinic,-29.25728,26.7139
Free State,Clinic,Botshabelo,TS Mahloko Clinic,-29.24308,26.71661
Free State,Clinic,Edenburg,Nelson Mandela Clinic,-29.73105,25.94157
Free State,Clinic,Botshabelo,Itumeleng (Botshabelo) Clinic,-29.2854,26.71965
Free State,Clinic,Mangaung,Batho Clinic,-29.13897,26.22728
Free State,Clinic,Phiritona,Sizabantu Clinic,-27.266284,27.977631
Free State,Clinic,Harrismith,Intabazwe Clinic,-28.252575,29.096992
Free State,Clinic,Ladybrand,Ladybrand Clinic,-29.19107,27.45902
Free State,Clinic,Bethlehem,Bakenpark Clinic,-28.218708,28.334062
Free State,Clinic,Meqheleng,Masebabatso Clinic,-28.904297,27.882939
Free State,Clinic,Luckhof,Luckhoff Clinic,-29.749866,24.786245
Free State,Clinic,Botshabelo,Pule Sefatsa Clinic,-29.26142,26.69123
Free State,Clinic,Lindey,Lindley Clinic,-27.881338,27.915887
Free State,Clinic,Gelukwaarts,Tshepong (Kroonstad) Clinic,-27.638847,27.174082
Free State,Clinic,Brentpark,Brentpark Clinic,-27.66853,27.1937
Free State,Clinic,Smithfield,Thembalethu Clinic,-30.212867,26.536054
Free State,Clinic,Memel,Memel Clinic,-27.677704,29.563683
Free State,Clinic,Namahadi,Phahameng (Frankfort) Clinic,-27.256396,28.513955
Free State,Clinic,Denesuville,Refengkgotso Clinic,-26.893497,28.07193
Free State,Clinic,Meloding,Meloding Clinic,-28.129962,26.897981
Free State,Clinic,Tumahole,Thusanong (Parys) Clinic,-26.919767,27.48572
Free State,Clinic,Sasolburg,Tsatsi SPS Clinic,-26.844407,27.855738
Free State,Clinic,Hennenman,Hennenman Clinic,-27.9724,27.01997
Free State,Clinic,Ficksburg,Soetwater Clinic,-28.874965,27.875909
Free State,Clinic,Marquard,Kokelong Clinic,-28.67794,27.413882
