name,telephone,adress,gps,lattitude,longitude
 Sphesihle Home-Based Care,+27 11 925 5585,"180 Gaolakhle Molefe Street, Umfuyaneni Section, Tembisa, Gauteng, 1632","-25.98756, 28.23380",-32.92419,27.42365
 Springs Clinic,+27 11 999 8711,"Corner of Plantation and Mainrif Roads, Springs, Gauteng, 1559","-26.26522, 28.43509",-32.92419,27.42365
 St Francis Care Centre,+27 11 894 4151,"30 Olivia Road, Evenleigh, Boksburg, Gauteng, 1459","-26.18917, 28.25007",-32.92419,27.42365
 St George's Home - Bedfordview,+27 11 616 4015,"Corner of Healy and St Georges Roads, Bedfordview, Johannesburg, Gauteng, 2007","-26.19687, 28.12386",-32.92419,27.42365
 St John The Baptist Clinic,+27 82 399 7446,"Stand 1048, Kekane, Winterveld, Mabopane, Gauteng, 0198","-25.48826, 28.05313",-32.92419,27.42365
 St Joseph Ithuteng Campaign,+27 11 936 7021,"519 Senzangakhona Street, Meadowlands Zone 4, Meadowlands, Gauteng, 1852","-26.22474, 27.89774",-32.92419,27.42365
 St Maries Urban Municipal Clinic,+27 11 366 5241,"Royal St Mary's Building, Corner of Pritchard and Joubert Streets, Hillbrow, Johannesburg, Gauteng, 2001","-26.22944, 28.00799",-32.92419,27.42365
 St Martin de Porres Development Project,+27 11 736 6807,"Plot 18, Ermelo Road, Endicott, Springs, Gauteng, 1559","-26.29410, 28.59483",-32.92419,27.42365
 St Mary's Children's Home,+27 11 435 3820,"42 Zinnia Road, Rosettenville, Johannesburg, Gauteng, 2190","-26.25004, 28.05186",-32.92419,27.42365
 Stanza Bopape Clinic 2,+27 12 358 0337,"25905 Hector Peterson Street, Mamelodi East Extension 8, Mamelodi, Gauteng, 0122","-25.71655, 28.41631",-32.92419,27.42365
 Stanza Bopape Community Health Centre,+27 82 555 0513,"Stand 2, Shilovhane Street, Mamelodi East, Mamelodi, Gauteng, 0122","-25.70682, 28.39554",-32.92419,27.42365
 Steinhoff Extended Family Programme - Soweto,+27 11 934 3705,"Emdeni Extension, Xuma Street, Orlando, Soweto, Gauteng, 1804","-26.23570, 27.83319",-32.92419,27.42365
 Steve Biko Academic Hospital,+27 12 354 1000,"Corner of Voortrekker Road and Malan Street, Capital Park, Pretoria, Gauteng, 0084","-25.72412, 28.18379",-32.92419,27.42365
 Stop Gender Violence Helpline,+27 11 715 2000,"10th Floor, North City House, 28 Melle Street, Braamfontein, Johannesburg, Gauteng, 2001","-26.19276, 28.03580",-32.92419,27.42365
 Stretford Community Health Centre,+27 11 850 0250,"Plot 15573, Orange Farm Extension 4, Orange Farm, Gauteng, 1841","-26.45733, 27.85320",-32.92419,27.42365
 Suid-Afrikaanse Vrouefederasie - Claremont/Newlands Social Development and Community Service,+27 11 673 8106,"Corner of Newlands Road and Twelfth Avenue, Newlands, Florida Hills, Gauteng, 1709","-26.15451, 28.06298",-32.92419,27.42365
 Suid-Afrikaanse Vrouefederasie - Heidelberg Social Development,+27 16 341 2329,"18 AG Visser Street, Rensburg, Heidelberg, Gauteng, 1441","-26.52475, 28.36626",-32.92419,27.42365
 Suid-Afrikaanse Vrouefederasie - Social Development and Shelter Carletonville,+27 18 786 2327,"14 Tak Street, Carletonville, Gauteng, 2499","-25.78461, 28.28342",-32.92419,27.42365
 Suid-Afrikaanse Vrouefederasie - Social Development and Shelter Vanderbijlpark,+27 16 933 1772,"6 Einstein Street, Vanderbijlpark, Gauteng, 1911","-26.69526, 27.82327",-32.92419,27.42365
 Suurman Clinic,+27 83 288 6910,"Stand 871, Mabopane, Gauteng, 0190","-25.37798, 28.21005",-32.92419,27.42365
 Tara Hospital,+27 11 535 3110,"50 Saxton Street, Hurlingham, Gauteng, 2196","-26.10731, 28.03418",-32.92419,27.42365
 Tara Lufuno Clinic,+27 11 535 3000,"Situated within Tara Hospital, 50 Saxton Street, Hurlingham, Gauteng, 2196","-26.10731, 28.03418",-32.92419,27.42365
 Tarlton Clinic,+27 11 952 1535,"Nelson Mandela Community Centre, Cecilia Street, Eldoradopark, Gauteng, 1811","-26.09143, 27.66503",-32.92419,27.42365
 Tateni Home-Based Care Nursing Service,+27 12 805 6877,"227 Vamsanda Street, Mamelodi West, Mamelodi, Gauteng, 0122","-25.71825, 28.35086",-32.92419,27.42365
 Temba Community Health Centre,+27 12 717 1904,"Stand 2475, Temba, Gauteng, 0407","-25.37790, 28.27380",-32.92419,27.42365
 Tembisa Children's Home,+27 11 926 2805,"Stand 3, Kopanong Section, Tembisa, Kempton Park, Gauteng, 1632","-26.08883, 28.15959",-32.92419,27.42365
 Tembisa Hospital,+27 11 923 2000,"Flint Mazibuko Drive, Tembisa, Kempton Park, Gauteng, 1632","-25.98313, 28.23815",-32.92419,27.42365
 Tembisa Integrated Community Home-Based Care,+27 11 074 9962,"Stand 1, Kopanong Section, Andrew Mapheto Drive, Tembisa, Kempton Park, Gauteng, 1632","-26.04847, 28.18591",-32.92419,27.42365
 Tenyiko Home-Based Care,+27 83 598 2240,"Stand 61849, Sebokeng Zone 17, Sebokeng, Gauteng, 1983","-26.59774, 27.83344",-32.92419,27.42365
 Thalithakumi Home-Based Care,+27 72 825 1102,"Stand 4868, Orange Farm Extension 2, Orange Farm, Gauteng, 1841","-26.45733, 27.85320",-32.92419,27.42365
 The African Diaspora Forum,+27 11 487 0269,"Office 17 and 18, 24 Rockey Alley Building, Corner of Rockey and Raymond Streets, Bellevue, Johannesburg, Gauteng, 2198","-26.18279, 28.06109",-32.92419,27.42365
 The Culture of Life Apostolate Homes for Pregnant Girls and Women,+27 11 648 5860,"154 Vandalyn Street, Roodepoort, Gauteng, 1724","-26.16330, 27.86649",-32.92419,27.42365
 The Gateway Society and Gateway Village,+27 11 958 1570,"Corner of Peter Road and Van Dalen Street, Matholesville, Roodepoort, Gauteng, 1724","-26.09139, 27.86967",-32.92419,27.42365
 The Holy Apostolic Christian Church,+27 73 462 6404,"5 4th Road, Kew, Johannesburg, Gauteng, 2092","-26.12909, 28.09020",-32.92419,27.42365
 The Institute of Chartered IT Professionals,+27 11 022 4010,"1st Floor, Central Office Park, Block A, 400 16th Road, Midrand, Johannesburg, Gauteng, 1685","-25.98248, 28.12954",-32.92419,27.42365
 The Land Access Movement of South Africa,+27 11 833 1060,"62 Marshall Street, Marshalltown, Johannesburg, Gauteng, 2001","-26.20797, 28.03823",-32.92419,27.42365
 The Light of Hope,+27 84 409 6026,"2354 Buti Street, Ratanda, Heidelberg, Gauteng, 1441","-26.54982, 28.32603",-32.92419,27.42365
 The Lighthouse Baby Shelter,+27 11 795 4207,"48 Drysdale Road, Sundowner, Johannesburg, Gauteng, 2188","-26.07448, 27.94561",-32.92419,27.42365
 The Methodist Church of Southern Africa HIV and AIDS Programme,+27 11 615 0729,"The Methodist House, 11 Boeing Road West, Bedfordview, Johannesburg, Gauteng, 2007","-26.17601, 28.11934",-32.92419,27.42365
 The New Apostolic Faith Assembly Church of South Africa,+27 78 645 4034,"2808 Union Road, Evaton, Gauteng, 1984","-26.54018, 27.86329",-32.92419,27.42365
 The Potter's House Shelter,+27 12 320 2123,"Jubilee Centre, 288 Burgers Park Lane, The Tramshed, Pretoria, Gauteng, 0126","-25.75284, 28.19271",-32.92419,27.42365
 The Salvation Army - Benoni Goodwill Centre,+27 11 422 4418,"Corner of Howard and Turvy Avenue, Benoni West, Benoni, Gauteng, 1503","-26.14464, 28.31249",-32.92419,27.42365
 The Salvation Army - Carl Sithole Centre Thusamong/Osizweni Home Community-Based Care,+27 11 986 7417,"Old Potchefstroom Road, Orlando, Soweto, Gauteng, 1804","-26.26340, 27.95589",-32.92419,27.42365
 The Salvation Army - Central Division Headquarters,+27 11 408 6400,"12 Rissik Street, Rosettenville, Johannesburg, Gauteng, 2197","-26.20013, 28.04149",-32.92419,27.42365
 The Salvation Army - Ethembeni Children's Home,+27 11 402 8101,"63 Sherwell Street, Doornfontein, Johannesburg, Gauteng, 2094","-26.19448, 28.05360",-32.92419,27.42365
 The Salvation Army - Firlands Children's Home,+27 11 782 5556,"Corner of Fourth Avenue and Eleventh Street, Linden, Gauteng, 2104","-26.12402, 28.04319",-32.92419,27.42365
 The Salvation Army - Pretoria,+27 12 327 3005,"183 WF Nkomo Street, Pretoria West, Pretoria, Gauteng, 0183","-25.75087, 28.12327",-32.92419,27.42365
 The Salvation Army - Strathyre Girl's Home,+27 11 615 7327,"113 Eleventh Avenue, Kensington, Johannesburg, Gauteng, 2094","-26.15584, 28.05693",-32.92419,27.42365
 The Shout Foundation,+27 84 777 7008,"Primedia Building, 5 Gwen Lane, Sandton, Gauteng, 2196","-26.10248, 28.05603",-32.92419,27.42365
 The South African Depression and Anxiety Group - Gauteng,+27 11 234 4837,"171 Katherine Street, Sandton, Gauteng, 2196","-26.09718, 28.08047",-32.92419,27.42365
 The Teddy Bear Clinic for Abused Children,+27 11 484 4554,"2nd Floor, Block B, TMI Building, Corner of Empire Road and Joubert Street, Parktown, Johannesburg, Gauteng, 2193","-26.22015, 28.02489",-32.92419,27.42365
 The Tshwaranang Legal Advocacy Centre to End Violence against Women,+27 11 403 4267,"2nd Floor, Braamfontein Centre, 23 De Beer Street, Braamfontein, Johannesburg, Gauteng, 2001","-26.19299, 28.03469",-32.92419,27.42365
 Thekganang Drop-In Centre,+27 79 904 2400,"2739, Zone 5, Winnie Mandela, Tembisa, Gauteng, 1632","-26.53165, 29.07480",-32.92419,27.42365
 Thelle Mogoerane Provincial Hospital,+27 11 590 0000,"12390 Nguza Street, Vosloorus Extension 14, Vosloorus, Gauteng, 1475","-26.35737, 28.22491",-32.92419,27.42365
 Themba Lethu Clinic,+27 11 489 0330,"Situated within Helen Joseph Hospital, Perth Road, Westdene, Johannesburg, Gauteng, 2092","-26.18618, 27.98361",-32.92419,27.42365
 Thembelihle Clinic,+27 11 857 1622,"9274 Walter Street, Lenasia Extension 10, Lenasia, Gauteng, 1827","-26.34063, 27.86636",-32.92419,27.42365
 Thembelisha Clinic,+27 11 737 3129,"11377 Motlhaping Street, KwaThema, Springs, Gauteng, 1575","-26.30839, 28.40667",-32.92419,27.42365
 Thembelisha Community Support Network,+27 12 840 4623,"3727 SS Mokone Drive, Mamelodi Extension 3, Mamelodi, Gauteng, 0122","-25.70632, 28.41656",-32.92419,27.42365
 Thisability Newspaper,+27 31 309 5385,"160 South Street, Centurion, Pretoria, Gauteng, 0157","-25.85104, 28.20455",-32.92419,27.42365
 Thlokomelong Clinic,+27 16 596 3873,"43 Thandi Modise Street, Refilwe, Cullinan, Gauteng, 1003","-26.54790, 27.84962",-32.92419,27.42365
 Thlokomelong Sechaba,+27 11 204 0742,"21 August Street, Ivory Park Extension 2, Tembisa, Gauteng, 1632","-25.99980, 28.23922",-32.92419,27.42365
 Thoko Mngoma Clinic,+27 11 448 1402,"Corner of Third and Sixth Streets, Marlboro, Johannesburg, Gauteng, 2090","-26.09606, 28.09853",-32.92419,27.42365
 Thokoza Progressive Youth,+27 11 860 5204,"8679 Tshepo Street, Tokoza, Gauteng, 1426","-26.52897, 27.81412",-32.92419,27.42365
 Thulamntwana Clinic,+27 11 850 1006,"1472, Kanana Park, Grasmere, Gauteng,1833","-26.41924, 27.89783",-32.92419,27.42365
 Thusanang HIV and AIDS Project,+27 11 435 1045,"1 Mabel Street, Rosettenville, Johannesburg, Gauteng, 2190","-26.24421, 28.05356",-32.92419,27.42365
 Thusanang Home-Based Care,+27 83 756 2859,"3304 Ngungunyane Street, Winterveld, Mabopane, Gauteng, 0198","-25.97116, 28.21615",-32.92419,27.42365
 Thuso ya Sechaba Legal Advice Centre,+27 11 424 3881,"Community Health Centre, 6 Eiselen Street, Daveyton, Benoni, Gauteng, 1520","-26.13432, 28.43254",-32.92419,27.42365
 Thusong Service Centre - Maponya Mall,+27 11 938 1062,"Shop 368, Maponya Mall, Chris Hani Road, Soweto, Gauteng, 4480","-26.26315, 27.88465",-32.92419,27.42365
" Thusong Service Centre - Thuso ya Setshaba Advice Centre, Daveyton",+27 11 926 7121,"Ekurhuleni Metropolitan Municipality, Daveyton Mall, Eiselen Street, Daveyton, Benoni, Gauteng, 1520","-26.13432, 28.43254",-32.92419,27.42365
 Thuthukani Clinic,+27 11 261 0658,"5323 Atcha Sifh Street, Ivory Park, Tembisa, Gauteng, 1693","-25.99919, 28.18979",-32.92419,27.42365
 Thuthukisa Community Initiative,+27 12 993 5234,"670 Lobelia Street, Moreletapark, Pretoria, Gauteng, 0181","-25.80931, 28.28767",-32.92419,27.42365
" Thuthuzela Care Centre - Chris Hani Baragwanath Academic Hospital, Nthabiseng",+27 11 933 1229,"Chris Hani Baragwanath Academic Hospital, 26 Chris Hani Road, Diepkloof, Gauteng, 1862","-26.26186, 27.94250",-32.92419,27.42365
" Thuthuzela Care Centre - Kopanong Hospital, Kopanong",+27 16 428 5959,"Kopanong Hospital, 2 Casino Road, Duncanville, Vereeniging, Gauteng, 1939","-26.63797, 27.93337",-32.92419,27.42365
" Thuthuzela Care Centre - Laudium Community Health Centre, Laudium",+27 12 374 3710,"Laudium Hospital and Community Health Centre, Corner of Bengal Street and Twenty Fifth Avenue, Laudium, Centurion, Pretoria, Gauteng, 0037","-25.78425, 28.08953",-32.92419,27.42365
" Thuthuzela Care Centre - Lenasia South Community Health Centre, Lenasia",+27 11 211 0632,"Lenasia South Community Health Centre, 3 Cosmos Street, Lenasia South Extension 1, Lenasia, Gauteng, 1829","-26.37862, 27.85025",-32.92419,27.42365
" Thuthuzela Care Centre - Mamelodi Hospital, Mamelodi",+27 12 841 8413,"Mamelodi Hospital, Corner of Serapeng and Tsamaya Roads, Mamelodi Extension 2, Pretoria, Gauteng, 0123","-25.71944, 28.36852",-32.92419,27.42365
" Thuthuzela Care Centre - Tembisa Hospital, Masakhane",+27 11 923 2180,"Tembisa Hospital, Flint Mazibuko Drive, Tembisa, Kempton Park, Gauteng, 1632","-25.98313, 28.23815",-32.92419,27.42365
 Thuthuzela Care Centre - Thelle Mogoerane Regional Hospital,+27 11 590 0000,"Thelle Mogoerane Regional Hospital, 12390 Nguza Street, Vosloorus Extension 14, Vosloorus, Gauteng, 1475","-26.35737, 28.22491",-32.92419,27.42365
 Thy Kingdom Come Care,+27 16 593 3958,"1743 Roy Road, Evaton, Gauteng, 1984","-26.52934, 27.83700",-32.92419,27.42365
 Time Development and Relief Services - Tideres,+27 11 825 8706,"153 Prichard Street, Argyle, Johannesburg, Gauteng, 2001","-26.20308, 28.04289",-32.92419,27.42365
 Tintswalo Home-Based Care,+27 73 472 0100,"Stand 1956, Zone 10, Winnie Mandela, Tembisa, Gauteng, 1632","-26.53165, 29.07480",-32.92419,27.42365
 Tladi Local Clinic,+27 11 930 2111,"144 Babinaphuthi Street, Tladi, Kwaxuma, Gauteng, 1868","-26.24916, 27.83962",-32.92419,27.42365
 Tladi Provincial Clinic,+27 11 930 6816,"1592 Legwale Street, Tladi, Kwaxuma, Gauteng, 1868","-26.25353, 27.84178",-32.92419,27.42365
 Tlamelong Clinic,+27 12 702 1101,"Stand 2734, Mabopane Block B, Mabopane, Gauteng, 0190","-25.51296, 28.06555",-32.92419,27.42365
 Together Action Group - Westbury,+27 11 470 0032,"Corner of Hay Avenue and Fuel Road, Coronationville, Johannesburg, Gauteng, 2093","-26.41153, 27.89880",-32.92419,27.42365
 Tomorrow Trust,+27 11 447 7707,"2nd Floor, 132 Jan Smuts Avenue, Rosebank, Johannesburg, Gauteng, 2196","-26.14576, 28.03595",-32.92419,27.42365
" Treatment Action Campaign - National Head Office, Gauteng",+27 11 100 4721,"10th Floor, 85 Main Street, Johannesburg, Gauteng, 2001","-26.25297, 28.05117",-32.92419,27.42365
" Treatment Action Campaign - Provincial Office, Gauteng",+27 11 872 1405,"3rd Floor, Orion House, Jorissen Street, Braamfontein, Johannesburg, Gauteng, 2001","-26.19264, 28.03541",-32.92419,27.42365
" Treatment Action Campaign - Provincial Office, Gauteng",+27 11 872 1405,"3rd Floor, Orion House, Jorissen Street, Braamfontein, Johannesburg, Gauteng, 2001","-26.19264, 28.03541",-32.92419,27.42365
 True Witness Community Project,+27 83 241 6131,"4421 Zonkizizwe West Street, Orange Farm Extension 1, Orange Farm, Gauteng, 1841","-26.45733, 27.85320",-32.92419,27.42365
 Tsakane Clinic,+27 11 999 8043,"3334 Fingo Street, Tsakane, Brakpan, Gauteng, 1550","-26.35491, 28.38190",-32.92419,27.42365
 Tsharanang Support Group,+27 12 701 1913,"Stand 986, Mabopane Block U, Mabopane, Gauteng, 0190","-25.50873, 28.03265",-32.92419,27.42365
 Tshedimosetso Community Development and Other Projects,+27 72 897 8030,"Stand 1302, Zone 2, Hammanskraal, Gauteng, 0400","-25.40084, 28.27259",-32.92419,27.42365
 Tshenolo Child Care Centre for Orphans and other Vulnerable Children,+27 72 069 1229,"3354 Clark Street, Protea South, Tshiawelo, Gauteng, 1818","-26.68535, 27.82036",-32.92419,27.42365
 Tshepisong Clinic,+27 11 765 8396,"Stand 3242, Road 3, Tshepisong Phase 4, Kagiso, Gauteng, 1754","-26.67410, 27.86821",-32.92419,27.42365
 Tshepo Eteng Organisation,+27 84 610 3930,"1041 Magagula Street, Katlehong, Gauteng, 1431","-26.32677, 28.17995",-32.92419,27.42365
 Tshepo Support Centre,+27 11 411 3500,"Situated within Leratong Hospital, Adcock Street, Chamdor, Kagiso, Gauteng, 1754","-26.15597, 27.80665",-32.92419,27.42365
 Tsholanang Community Development Centre,+27 79 057 1527,"Maropeng Primary School, 811 Ntsimane Street, Ga-Rankuwa Zone 16, Ga-Rankuwa, Gauteng, 0208","-25.58959, 27.97840",-32.92419,27.42365
 Tshwane District Hospital,+27 12 354 6502,"Corner of Voortrekker and Dr Savage Roads, Pretoria, Gauteng, 0002","-25.73956, 28.19441",-32.92419,27.42365
 Tshwane Leadership Foundation Shelters and Women's Empowerment Programme,+27 12 328 5263,"Rivoningo Care Centre, 281 Mosca Street, Pretoria, Gauteng, 0126","-25.75284, 28.19271",-32.92419,27.42365
 Tshwane Rehabilitation Centre,+27 12 354 6799,"Corner of Dr Savage and Soutpansberg Road, Pretoria, Gauteng, 0001","-25.73367, 28.22793",-32.92419,27.42365
" Tshwaranang Care Centre, Missionaries of the Sacred Heart Development Trust",+27 11 314 7341,"15 Van Riebeeck Road, Halfway House, Gauteng, 1685","-26.07183, 28.22433",-32.92419,27.42365
 Tshwaranang Legal Advocacy Centre to end Violence Against Women,+27 11 403 8230,"2nd Floor, Braamfontein Centre, 23 Jorissen Street, Braamfontein, Johannesburg, Gauteng, 2001","-26.19304, 28.03335",-32.92419,27.42365
 Tshwaranang Orphans and Vulnerable Children,+27 82 492 4053,"73 Impatiens Street, Midrand, Gauteng, 1682","-26.35242, 27.89071",-32.92419,27.42365
 Tsogang Setshaba Community Project,+27 61 668 2159,"254 Mookana Street, Tshiawelo, Gauteng, 1818","-25.78119, 28.03906",-32.92419,27.42365
 Tumang Primary School,+27 11 939 4312,"401B Tau Street, Meadowlands Zone 3, Meadowlands, Gauteng, 1852","-26.22212, 27.90321",-32.92419,27.42365
 Tumelong Mission and Development Programme - Diocese of Pretoria,+27 12 327 5129,"441 Frederick Street, Pretoria West, Pretoria, Gauteng, 0183","-25.74979, 28.16248",-32.92419,27.42365
 Twelve Apostle Youth Centre,+27 16 985 1006,"47 Casandra Avenue, Bedworth Park, Vereeniging, Gauteng, 1939","-26.70644, 27.87667",-32.92419,27.42365
 Twilight Children,+27 11 614 1179,"31 Van der Merwe Street, Hillbrow, Johannesburg, Gauteng, 2001","-26.18835, 28.04628",-32.92419,27.42365
 Ubuhle Bethemba Community Development,+27 83 688 9234,"938 Biko Street, Slovoville, Kagiso, Gauteng, 1754","-26.55864, 27.83097",-32.92419,27.42365
 Ubuntu Clinic,+27 12 802 1179,"Plot 257, Mooiplaas, Pretoria, Gauteng, 0002","-25.74937, 28.18756",-32.92419,27.42365
 Uitkoms - Home for Girls,+27 11 648 0400,"124 St George Street, Observatory, Gauteng, 2198","-26.17825, 28.08418",-32.92419,27.42365
 Umthombo WeMpilo Home-Based Care,+27 72 044 8699,"Stand 313, Soshanguve Block F, Soshanguve, Gauteng, 0152","-25.51688, 28.09603",-32.92419,27.42365
 Uncedolwethu / Our Help Project,+27 73 238 5747,"1561, Chris Hani, Grasmere, Lenasia, Gauteng, 1833","-26.32124, 27.82414",-32.92419,27.42365
 UNICEF - South Africa,+27 12 354 8201,"6th Floor, Metro Park Building, 351 Schoeman Street, Pretoria, Gauteng, 0002","-25.74804, 28.21029",-32.92419,27.42365
" United Nations International Children's Fund - Pretoria, South Africa",+27 12 425 4700,"659 Pienaar Street, Brooklyn, Pretoria, Gauteng, 0181","-25.75978, 28.24328",-32.92419,27.42365
 United States Peace Corps,+27 12 344 4255,"126 Verdoorn Street, Sunnyside, Pretoria, Gauteng, 0002","-25.75740, 28.21479",-32.92419,27.42365
 Unleash Your Potential Community Project and Events,+27 16 583 1607,"1474 Lakeside Proper, Ironside, Residensia, Gauteng, 1984","-26.48378, 27.91584",-32.92419,27.42365
 Usindiso Ministries and Women's Shelter - Johannesburg,+27 11 334 1143,"80 Albert Street, Marshalltown, Johannesburg, Gauteng, 2001","-26.27094, 27.98252",-32.92419,27.42365
 Usizo-Thuso Community Centre - Johannesburg,+27 11 855 4378,"796 Whale Place, Lawley Extension 1, Ennerdale, Gauteng, 1830","-26.39482, 27.80841",-32.92419,27.42365
 Usizolwethu Clinic,+27 17 688 0548,"Corner of Lillian and Botha Streets, Devon, Evander, Gauteng, 2260","-26.35174, 28.77772",-32.92419,27.42365
 Vaal AIDS Enduduzweni,+27 16 422 8230,"35 Stanley Avenue, Vereeniging, Gauteng, 1939","-26.67675, 27.93339",-32.92419,27.42365
 Velove Chapel,+27 76 584 9923,"25 Carnarvon Road, Bertrams, Johannesburg, Gauteng, 2094","-26.13514, 28.09955",-32.92419,27.42365
 Victory Community Centered Church,+27 72 705 7042,"Stand 1484, Soshanguve Block GG, Soshanguve, Gauteng, 0152","-25.46422, 28.09416",-32.92419,27.42365
 Vischkuil Clinic,+27 71 686 9983,"116 Melman Road, Endicott, Springs, Gauteng, 1559","-26.30348, 28.58361",-32.92419,27.42365
 Vischuil Clinic,+27 71 686 9983,"116 Melman Road, Endicott, Springs, Gauteng, 1559","-26.30348, 28.58361",-32.92419,27.42365
 Vosloorus Extension 14 Clinic,+27 11 863 7791,"257 Nguza Street, Vosloorus Extension 14, Boksburg, Gauteng, 1475","-26.35345, 28.22959",-32.92419,27.42365
 Vosloorus Extension 9 Clinic,+27 11 999 6249,"147 Sam Sekoati Street, Vosloorus, Rusloo, Gauteng, 1475","-26.34806, 28.21834",-32.92419,27.42365
 Vosloorus Mobile Poly-Clinic,+27 11 906 1606,"30 Ditshego Street, Vosloorus, Rusloo, Gauteng, 1475","-26.25271, 27.81999",-32.92419,27.42365
 Vosloorus Poly-Clinic,+27 11 999 1345,"30 Ditshego Street, Vosloorus, Rusloo, Gauteng, 1475","-26.34963, 28.19781",-32.92419,27.42365
 Vukani Care,+27 83 944 4474,"4651 Leoka Street, Kokosi Extension 5, Fochville, Gauteng, 2515","-25.90977, 28.09653",-32.92419,27.42365
 Weilers Farm Clinic,+27 82 220 4696,"681 Forest Road, Kanana Park, Lenasia South, Lenasia, Gauteng, 1829","-26.41269, 27.90333",-32.92419,27.42365
 Welheminah Home-Based Care,+27 83 613 9901,"Stand B75, Alexandra T6 Settlements, Alexandra, Johannesburg, Gauteng, 2090","-26.18550, 28.05776",-32.92419,27.42365
 Wellers Farm Clinic,+27 82 467 9315,"681 Forest Road, Kanana Park, Deep Lenasia South, Gauteng, 1828","-26.40426, 27.90147",-32.92419,27.42365
 Weltevredenpark Clinic,+27 11 679 3623,"Corner of JD Strydom and Jim Fouche Streets, Weltevredenpark, Florida, Gauteng, 1709","-30.50563, 25.97853",-32.92419,27.42365
 Wendywood Clinic,+27 11 802 1095,"Corner of Wendy and Darwin Roads, Wendywood, Bramley, Gauteng, 2090","-26.05718, 27.99626",-32.92419,27.42365
 Westbury Clinic,+27 11 673 1002,"97 Du Plessis Street, Westbury, Johannesburg, Gauteng, 2093","-26.18208, 27.97435",-32.92419,27.42365
" Westview Clinic Alcohol and Drug Rehabilitation - Florida, Gauteng",+27 11 472 7707,"9 Madeline Street, Florida, Gauteng, 1709","-26.17276, 27.91797",-32.92419,27.42365
 White City Clinic,+27 11 736 9876,"9971 Thema Road, KwaThema, Springs, Gauteng, 1575","-26.27273, 28.39424",-32.92419,27.42365
 Wildebeesfontein Clinic,+27 16 593 3810,"Plot 563, Welgevonden Road, Lakeside, Mafatsana, Gauteng, 1841","-26.51731, 27.88490",-32.92419,27.42365
 Windsor Clinic,+27 11 678 7017,"Corner of Beatrice Street and Earls Avenue, Windsor East, Johannesburg, Gauteng, 2194","-26.12259, 27.97478",-32.92419,27.42365
 Winnie Mandela Clinic - Gauteng,+27 11 999 4727,"9044 Margaret Zuma Street, Tembisa, Kempton Park, Gauteng, 1632","-26.00374, 28.18892",-32.92419,27.42365
 Winterveldt Clinic,+27 12 704 0135,"Stand 626, Winterveld, Mabopane, Gauteng, 0198","-25.50210, 28.06498",-32.92419,27.42365
 Witkoppen Clinic,+27 11 465 2516,"105 William Nicol Drive, Fourways, Sandton, Gauteng, 2055","-26.02659, 28.00911",-32.92419,27.42365
 Witkoppen Health and Welfare Centre,+27 11 705 2438,"105 William Nicol Drive, Fourways East, Johannesburg, Gauteng, 2191","-26.02611, 28.00908",-32.92419,27.42365
 Witpoortjie Pharmacy Clinic,+27 11 664 6000,"36 General Pienaar Avenue, Witpoortjie, Roodepoort, Gauteng, 1724","-26.13190, 27.83554",-32.92419,27.42365
 Wits Reproductive Health and HIV Institute,+27 11 358 5500,"Hillbrow Health Precinct, 17-22 Esselen Street, Hillbrow, Johannesburg, Gauteng, 2001","-26.19122, 28.04538",-32.92419,27.42365
 Women Against Women and Child Abuse Shelter,+27 11 693 4504,"Situated within Jackie Selebe Victim Support Centre, 27 Retief Street, Toekomsrus, Randfontein, Gauteng, 1759","-26.20085, 27.69926",-32.92419,27.42365
 Women and Men against Child Abuse,+27 11 789 8815,"6 June Avenue, Bordeaux, Johannesburg, Gauteng, 2194","-26.09332, 28.00648",-32.92419,27.42365
 Workplace Ministries and Projects,+27 12 643 1147,"107 Old Trafford, Centurion, Gauteng, 0157","-25.87494, 28.20530",-32.92419,27.42365
 Xola Disability Centre,+27 78 720 7091,"72 Gare Street, Soshanguve Block JJ, Soshanguve, Gauteng, 0152","-25.45569, 28.08060",-32.92419,27.42365
 Ya Rona Clinic,+27 11 414 0010,"6647 Ralerta Street, Randfontein, Gauteng, 1766","-26.23510, 27.69850",-32.92419,27.42365
 Yeoville Clinic,+27 11 648 8238,"Corner of Hopkins and Kenmere Streets, Yeoville, Johannesburg, Gauteng, 2198","-26.24033, 28.05519",-32.92419,27.42365
 Young Men's Christian Association - Soweto,+27 11 935 5329,"Stand 6545, Donaldson Centre, Rathebe Street, Orlando, Soweto, Gauteng, 1804","-26.23824, 27.92321",-32.92419,27.42365
 Youth for Change in Africa,+27 73 755 4296,"Room C5, Municipal Offices, Corner of Mngadi and Komane Streets, Mofokeng, Atteridgeville, Gauteng, 0008","-25.77520, 28.05619",-32.92419,27.42365
 Zandspruit Clinic,+27 11 794 2210,"Beyers Naude Drive, Zandspruit, North Riding, Gauteng, 2169","-26.05809, 27.90366",-32.92419,27.42365
 Zanempilo Home-Based Care,+27 12 373 7177,"Thusong Centre, Komane Street, Mofokeng, Atteridgeville, Gauteng, 0008","-25.77052, 28.07178",-32.92419,27.42365
 Zenzeleni Home-Based Care,+27 83 311 8970,"875 Heuningwyser Street, Windmill Park Extension 8, Boksburg, Gauteng, 1459","-26.28977, 28.26324",-32.92419,27.42365
